Soil_pH,Temperature,Humidity,Wind_Speed,N,P,K,Crop_Yield,Soil_Quality,Crop_Type_Corn,Crop_Type_Cotton,Crop_Type_Potato,Crop_Type_Rice,Crop_Type_Soybean,Crop_Type_Sugarcane,Crop_Type_Sunflower,Crop_Type_Tomato,Crop_Type_Wheat,Soil_Type_Loamy,Soil_Type_Peaty,Soil_Type_Saline,Soil_Type_Sandy
6.75,24.792632665197605,75.2073673348024,11.047616339926568,50.0,36.0,30.0,48.414286738723526,33.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6.5,21.781895824382943,78.21810417561706,2.62312436833561,77.0,60.0,45.0,72.09075046619121,60.66666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8.0,22.42941202998748,77.57058797001253,14.13350523428899,65.0,60.50000000000001,49.50000000000001,46.98498902502974,14.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8.0,20.717450793862607,79.28254920613739,10.893766401656386,71.5,55.0,40.5,58.16939448264308,13.916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8.0,26.8938882882524,73.1061117117476,13.14269382738786,78.0,60.50000000000001,45.0,18.893963441028312,15.291666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8.0,26.701143978568357,73.29885602143165,13.756913479994992,84.5,66.0,49.50000000000001,54.91294573224751,16.666666666666668,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.5,17.555167664837285,80.0,10.34166857731131,70.0,60.0,50.0,75.30300981398723,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8.0,26.068496084665597,73.9315039153344,17.55656193342312,58.5,55.0,49.50000000000001,24.675952593539595,13.583333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.75,28.14279462306214,71.85720537693786,12.098993119587249,55.00000000000001,44.0,36.0,12.292856041552698,39.375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.5,27.687814911499203,72.3121850885008,13.891920094981316,91.0,72.0,60.0,77.79139384553531,74.33333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8.0,25.739539848920867,74.26046015107913,9.495761449713344,65.0,49.5,45.0,44.71386432303164,13.291666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
8.0,24.94712197767516,75.05287802232485,10.548856941967449,65.0,60.50000000000001,49.50000000000001,31.613738138408312,14.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6.25,22.649154336211748,77.35084566378825,6.307827574982239,66.0,50.0,36.0,52.00808536054748,44.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
6.75,12.88492626811989,80.0,7.136656953380236,60.0,44.0,30.0,18.104251360626407,39.08333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.0,20.861224486547314,79.13877551345269,6.302941397130779,84.5,66.0,49.50000000000001,33.357369225815084,16.666666666666668,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.75,27.116801227987512,72.88319877201249,8.396211732257825,50.0,40.0,30.0,17.35842828087028,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.25,17.6989514782164,80.0,10.987213985041851,66.0,55.00000000000001,48.0,64.10991965041133,49.29166666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.75,23.615903401569213,76.38409659843079,14.44262268759584,65.0,48.0,36.0,59.52513548538949,43.45833333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.25,26.438987428936933,73.56101257106306,10.040198441464808,60.0,45.0,40.0,53.88697087147269,42.29166666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8.0,24.15516770234866,75.84483229765134,12.644605040068225,65.0,60.50000000000001,49.50000000000001,34.9499275050811,14.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5.5,23.38507170664872,76.61492829335128,5.80950138762213,60.50000000000001,45.0,31.5,31.429269104884437,22.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6.75,24.171265156358157,75.82873484364185,5.330651162539293,65.0,48.0,33.0,63.80898107516488,42.58333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.75,22.9498381004068,77.0501618995932,12.597536637475317,50.0,40.0,30.0,39.83139782855916,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.75,27.15208658773018,72.84791341226982,6.105936365423231,45.0,40.0,33.0,14.192305414023718,34.41666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.5,20.85452744928994,79.14547255071005,3.598449691539958,77.0,66.0,60.0,113.15043224198796,67.66666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.5,27.65651783917937,72.34348216082063,8.900122731533168,71.5,54.0,42.0,50.40816028749291,27.916666666666668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.75,31.277936704052053,68.72206329594795,13.532366227140178,50.0,36.0,30.0,17.219619477313138,33.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6.5,24.618953428644765,75.38104657135523,9.88142858732353,70.0,66.0,55.00000000000001,54.634347617292185,63.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6.75,20.937140724122067,79.06285927587794,10.334030341236572,55.00000000000001,40.0,27.0,57.61564520766979,35.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8.0,12.70533549953278,80.0,9.860652872542468,78.0,60.50000000000001,45.0,17.36012443884761,15.291666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.5,29.91293072186311,70.0870692781369,12.293789880240205,91.0,72.0,55.00000000000001,50.01663863863386,72.66666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.5,27.0383281109274,72.96167188907259,14.743561039465504,70.0,60.0,50.0,25.308099979243718,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8.0,29.099304930090653,70.90069506990935,2.142686338093992,58.5,55.0,49.50000000000001,5.180272881264274,13.583333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8.0,23.50954655796769,76.4904534420323,9.583782610262984,71.5,60.50000000000001,54.0,44.096897938843725,15.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.25,27.958634440837155,72.04136555916284,10.00993683202956,78.0,60.0,48.0,56.95027895818275,54.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,21.004325395214217,78.99567460478579,10.697413111134075,65.0,49.5,45.0,35.98811466928224,13.291666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.5,22.710162919529772,77.28983708047022,10.424692397504955,77.0,60.0,45.0,61.22127702425402,60.66666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.75,25.083796783479848,74.91620321652016,14.432024977464232,50.0,44.0,33.0,30.94506010459312,37.04166666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6.5,24.190685935750317,75.80931406424969,3.592182545837677,77.0,60.0,45.0,58.28544360718496,60.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6.25,22.61622008352317,77.38377991647683,7.789253697060786,78.0,60.0,44.0,67.14740238089716,53.08333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,16.793747020954655,80.0,9.66253705038236,58.5,55.0,49.50000000000001,44.44376387236725,13.583333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.5,33.87069214573005,66.12930785426995,14.543692156685468,71.5,54.0,42.0,7.7421418737510574,27.916666666666668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.0,25.14401922776926,74.85598077223074,7.051016744480473,65.0,49.5,45.0,60.2116341262672,13.291666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.25,17.27346462709567,80.0,12.797881076045751,66.0,50.0,36.0,44.99668461018511,44.33333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,16.9423219066875,80.0,8.614024109283772,66.0,50.0,36.0,48.03345389116826,44.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.5,22.8730044461124,77.12699555388761,5.388797243752295,66.0,49.50000000000001,35.0,43.391312752443234,25.08333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.5,25.278117871038265,74.72188212896174,12.066858048975876,71.5,54.0,38.5,62.82852308381398,27.33333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.5,19.588556131350447,80.0,9.088311209792009,70.0,60.0,50.0,84.9571080370046,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.5,21.973909995276006,78.026090004724,13.787819611013996,49.5,45.0,38.5,39.77722732019886,22.166666666666668,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.5,26.44395332266545,73.55604667733455,14.175383006030248,77.0,66.0,60.0,29.17852834530854,67.66666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.75,22.89335780183399,77.10664219816601,9.228049397064396,65.0,48.0,36.0,58.228863004966186,43.45833333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.0,20.858994112994797,79.1410058870052,13.197452099863266,65.0,49.5,45.0,29.24893149067253,13.291666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.5,23.84677618914352,76.15322381085647,10.787329941469205,77.0,60.0,45.0,58.96011079952132,60.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6.25,18.74338541207719,80.0,13.885714209173567,72.0,55.00000000000001,40.0,51.78919401541472,48.70833333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,23.90075649286964,76.09924350713037,8.715018375497747,71.5,54.0,38.5,57.45916133821348,27.33333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5.5,27.04054157165025,72.95945842834975,9.552040336169524,55.0,45.0,35.0,17.13555351681175,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.0,24.023185540790653,75.97681445920935,10.976749838818405,58.5,55.0,49.50000000000001,32.56709587191481,13.583333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.5,25.865079012971417,74.13492098702858,17.205374617690552,60.50000000000001,49.50000000000001,42.0,27.219181429817397,25.33333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.75,17.566939499468894,80.0,8.743294332793033,65.0,48.0,36.0,18.04672640005719,43.45833333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.5,32.05745603208863,67.94254396791138,9.685798983172951,55.0,40.5,35.0,12.037323461528286,21.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
5.5,18.29485695198956,80.0,3.5785923890873037,60.50000000000001,45.0,31.5,48.90441403320248,22.83333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.25,21.733659928510736,78.26634007148927,13.527810405247015,60.0,55.00000000000001,44.0,56.47915750246164,46.375,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5.5,26.83258174692765,73.16741825307236,11.61742121813616,60.50000000000001,45.0,31.5,22.31327598365652,22.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
5.5,26.861973707231204,73.1380262927688,12.983131097252311,66.0,49.50000000000001,35.0,17.891450884963483,25.08333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.75,23.118875042245435,76.88112495775457,7.535442689867933,65.0,48.0,33.0,51.44556815742931,42.58333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.5,17.603433205648656,80.0,7.3021013204811425,70.0,60.0,50.0,76.36079235217295,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.25,22.385595784731784,77.61440421526822,8.524447085760151,54.0,50.0,44.0,49.83876075676645,43.16666666666667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.25,19.77163566112324,80.0,9.64899126905653,66.0,55.00000000000001,48.0,76.23520259120235,49.29166666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.75,24.87213866003088,75.12786133996912,8.232733594841559,65.0,48.0,36.0,82.87401393600533,43.45833333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.5,22.03928874020485,77.96071125979515,12.087734598328804,70.0,54.0,50.0,69.09644148940158,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5.5,23.843428700127028,76.15657129987298,8.022784361602048,60.50000000000001,45.0,31.5,36.28312130113133,22.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
8.0,23.08964544272825,76.91035455727175,10.028088326805351,78.0,60.50000000000001,45.0,43.12800918562367,15.291666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8.0,26.80611587276217,73.19388412723782,7.616788373011815,84.5,66.0,49.50000000000001,59.087602793966894,16.666666666666668,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.5,28.80958492088267,71.19041507911733,11.61158166771065,70.0,60.0,50.0,11.177255329336385,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.5,15.927496681245714,80.0,9.031694196334238,49.5,45.0,38.5,28.88198994015024,22.166666666666668,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.0,17.819812364619395,80.0,6.630418638167803,71.5,60.50000000000001,54.0,54.69726924280786,15.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.5,26.98967202559782,73.01032797440217,6.337987870095255,70.0,54.0,50.0,76.91491066255612,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6.75,18.280561439135724,80.0,11.38581301890768,55.00000000000001,40.0,27.0,45.672772779605054,35.58333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.75,24.258512270404093,75.7414877295959,14.56235182368786,50.0,44.0,33.0,35.562234842583855,37.04166666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
6.75,22.920748652424987,77.07925134757501,3.6110321225955353,55.00000000000001,40.0,27.0,40.7698065367389,35.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6.75,21.50255600212004,78.49744399787996,5.802416271223856,60.0,44.0,30.0,48.53017901144804,39.08333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.5,29.08228311769874,70.91771688230126,10.351703020842224,71.5,54.0,38.5,38.395206282080665,27.33333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.0,19.437294041285647,80.0,12.631053111686208,65.0,55.0,45.0,59.10867602449696,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.5,26.40914761314817,73.59085238685182,8.2533873480073,63.0,60.0,55.00000000000001,40.327447777536165,59.333333333333336,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.75,24.2858406382563,75.7141593617437,11.430637871899362,55.00000000000001,44.0,36.0,38.42222582485301,39.375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.5,23.699077614430998,76.30092238556901,6.476713363039895,91.0,72.0,60.0,93.48514001128903,74.33333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.5,29.993127038123063,70.00687296187694,10.495539866033464,55.0,40.5,35.0,25.675876641781606,21.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6.75,28.83081448464956,71.16918551535045,10.07066351827993,55.00000000000001,40.0,27.0,6.48799154951941,35.58333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.0,20.319279938049878,79.68072006195013,10.49449993070988,65.0,60.50000000000001,49.50000000000001,58.238152178444416,14.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
6.5,28.671402465832635,71.32859753416736,13.6923848880208,77.0,60.0,45.0,11.76973402780452,60.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6.5,26.321163700743465,73.67883629925653,11.081236042889646,91.0,72.0,55.00000000000001,79.71666840005713,72.66666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8.0,22.799592509210413,77.20040749078959,13.897186901244712,65.0,55.0,45.0,39.2411379218538,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8.0,25.52920086421384,74.47079913578617,13.516345956563136,71.5,60.50000000000001,54.0,31.834640515481382,15.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.75,23.73107829780369,76.26892170219631,12.047562905660476,65.0,48.0,36.0,70.51126756638287,43.45833333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8.0,26.894037950570176,73.10596204942982,9.696579991422842,65.0,49.5,45.0,45.19429814117702,13.291666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
6.25,25.06165147487049,74.93834852512951,6.455581432677205,66.0,50.0,36.0,34.11710901338559,44.33333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,18.35888154430777,80.0,13.988775483545815,65.0,60.50000000000001,49.50000000000001,49.35260382897845,14.583333333333334,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
5.5,22.06462732459913,77.93537267540087,10.359722437011827,60.50000000000001,45.0,31.5,42.09416428506472,22.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
6.25,22.43057968497423,77.56942031502577,8.597256578088963,78.0,60.0,44.0,53.03961881970215,53.08333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.5,23.962857725945085,76.03714227405491,11.245511858008015,63.0,60.0,55.00000000000001,57.75128594511879,59.333333333333336,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5.5,27.17378542469389,72.82621457530611,7.2465256892224446,60.50000000000001,49.50000000000001,42.0,18.59508176733008,25.33333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.0,32.53245835449739,67.4675416455026,10.164645437128248,84.5,66.0,54.0,15.82160392425021,17.041666666666668,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.5,27.75755948488991,72.24244051511009,5.4062188467331564,70.0,54.0,50.0,59.170266023232834,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
6.5,29.47697868006478,70.52302131993522,12.543980455970846,77.0,60.0,45.0,5.205738474413563,60.66666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.5,24.81902326760684,75.18097673239316,9.54662710810828,70.0,66.0,55.00000000000001,52.28079822497333,63.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
6.25,19.623797071815304,80.0,16.182195284918343,66.0,50.0,36.0,60.4618760994824,44.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8.0,19.208791482881523,80.0,8.048313399850416,78.0,60.50000000000001,45.0,54.46556298955749,15.291666666666666,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.25,21.22892553598827,78.77107446401173,12.46349992625001,78.0,60.0,44.0,47.90924621249611,53.08333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8.0,26.224289870382886,73.77571012961711,9.326672086064336,65.0,55.0,45.0,15.849984761741242,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8.0,29.845111946478276,70.15488805352173,17.963297023932387,58.5,55.0,49.50000000000001,0.6650757970184655,13.583333333333334,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
6.25,24.41931163838763,75.58068836161237,10.259321534956856,78.0,60.0,48.0,79.48472529079282,54.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.75,23.29691092333612,76.70308907666389,14.108385055775518,50.0,36.0,30.0,47.32263652693023,33.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6.75,29.82362301918591,70.1763769808141,9.85797228745616,55.00000000000001,40.0,27.0,0.8074759782654475,35.58333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.5,25.80811670869411,74.19188329130588,6.385002158131028,55.0,49.50000000000001,38.5,25.25530101767918,23.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
6.5,21.24206369343897,78.75793630656102,17.435501520376846,77.0,60.0,45.0,75.44978134127992,60.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
6.75,22.10217447973397,77.89782552026603,5.800956832470618,60.0,44.0,30.0,44.61157469124974,39.08333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.75,28.337342174095607,71.66265782590439,9.872923898364284,65.0,48.0,33.0,47.26439530146273,42.58333333333333,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5.5,24.78914261405196,75.21085738594805,8.266320325313147,49.5,45.0,38.5,32.12428051827486,22.166666666666668,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.75,26.0706062244136,73.9293937755864,10.527751460111508,55.00000000000001,44.0,36.0,22.83728584801981,39.375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6.25,22.16404998179628,77.83595001820372,13.73895650989627,78.0,60.0,48.0,59.65124809129623,54.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.75,19.960988467651436,80.0,8.468380903003855,50.0,36.0,30.0,29.523692365915988,33.83333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
6.5,25.717219636057013,74.28278036394299,10.936330968377952,77.0,60.0,45.0,41.69116341672009,60.66666666666666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
6.5,24.54250504543448,75.45749495456552,6.539997504985766,70.0,66.0,55.00000000000001,57.66949618356325,63.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
5.5,16.416116816513057,80.0,7.770181021339962,66.0,49.50000000000001,35.0,39.60591864157664,25.08333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8.0,28.32967701586157,71.67032298413844,7.283570992777719,84.5,66.0,49.50000000000001,51.17232382488457,16.666666666666668,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5.5,15.765941871291163,80.0,11.93673189362414,55.0,45.0,35.0,31.48247678612229,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6.5,15.340603693695824,80.0,9.241042252438634,77.0,66.0,60.0,46.040950334767615,67.66666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
